0,1,2,3,4,5,6,7,8
0.4683544303797468,0.43678160919540227,0.39436619718309857,0.24,0.0,0.0,0.684931506849315,0.22,0.0
0.5316455696202531,0.2068965517241379,0.4084507042253521,0.39,0.0,0.0,0.6438356164383561,0.37,0.0
0.5316455696202531,0.4482758620689655,0.28169014084507044,0.27,0.0,0.0,0.6986301369863014,0.22,0.0
0.49367088607594933,0.3908045977011494,0.38028169014084523,0.31,0.0,0.0,0.767123287671233,0.26,0.0
0.430379746835443,0.3793103448275862,0.36619718309859167,0.43,0.0,0.0,0.7534246575342466,0.38,0.0
0.430379746835443,0.5172413793103448,0.26760563380281693,0.67,0.0,0.0,0.7123287671232876,0.22,0.0
0.569620253164557,0.4022988505747126,0.4084507042253521,0.27,0.0,0.0,0.6986301369863014,0.22,0.0
0.670886075949367,0.528735632183908,0.38028169014084523,0.23,0.0,0.0,0.6301369863013698,0.22,0.0
0.670886075949367,0.4942528735632184,0.38028169014084523,0.22,0.0,0.0,0.6164383561643836,0.22,0.0
0.3291139240506329,0.21839080459770113,0.2535211267605634,0.18,0.0,0.0,0.6164383561643836,0.25,0.0
0.4683544303797468,0.3448275862068965,0.30985915492957755,0.32,0.0,0.0,0.7123287671232876,0.43,0.0
0.37974683544303794,0.3793103448275862,0.4225352112676057,0.19,0.0,0.0,0.7945205479452054,0.27,0.0
0.40506329113924044,0.2528735632183908,0.32394366197183105,0.52,0.0,0.0,0.7397260273972602,0.22,0.0
0.6835443037974683,0.5977011494252873,0.32394366197183105,0.16,0.0,0.0,0.821917808219178,0.22,0.0
0.34177215189873417,0.4137931034482758,0.3380281690140846,0.19,0.0,0.0,0.684931506849315,0.22,0.0
0.5443037974683544,0.4022988505747126,0.21126760563380287,0.08,0.0,0.0,0.7123287671232876,0.27,0.0
0.620253164556962,0.3908045977011494,0.2253521126760564,0.22,0.0,0.0,0.6986301369863014,0.29,0.0
0.2911392405063291,0.3793103448275862,0.39436619718309857,0.09,0.0,0.0,0.7534246575342466,0.22,0.0
0.4683544303797468,0.47126436781609193,0.36619718309859167,0.12,0.0,0.0,0.6986301369863014,0.22,0.0
0.6962025316455696,0.5632183908045977,0.28169014084507044,0.1,0.0,0.0,0.6712328767123287,0.22,0.0
0.4683544303797468,0.3333333333333333,0.32394366197183105,0.24,0.0,0.0,0.767123287671233,0.22,0.0
0.5949367088607594,0.43678160919540227,0.28169014084507044,0.27,0.0,0.0,0.7808219178082191,0.29,0.0
0.620253164556962,0.42528735632183906,0.21126760563380287,0.61,0.0,0.0,0.6438356164383561,0.22,0.0
0.5189873417721519,0.5862068965517241,0.07042253521126768,0.16,0.0,0.0,0.7808219178082191,0.22,0.0
0.5443037974683544,0.4482758620689655,0.4788732394366198,0.37,0.0,0.0,0.6301369863013698,0.22,0.0
0.7088607594936709,0.5632183908045977,0.1549295774647888,0.43,0.0,1.0,0.684931506849315,0.22,0.0
0.8481012658227848,0.5977011494252873,0.1549295774647888,0.16,0.0,0.0,0.863013698630137,0.22,0.0
0.430379746835443,0.4827586206896552,0.3521126760563381,0.66,0.0,0.0,0.6438356164383561,0.22,0.0
0.40506329113924044,0.5057471264367815,0.30985915492957755,0.49,0.0,0.0,0.6575342465753424,0.22,0.0
0.49367088607594933,0.5172413793103448,0.23943661971830993,0.46,0.0,0.0,0.6301369863013698,0.22,0.0
0.6582278481012658,0.5057471264367815,0.4225352112676057,0.4,0.0,0.0,0.5205479452054794,0.22,0.0
0.4683544303797468,0.367816091954023,0.36619718309859167,0.5,0.0,0.0,0.726027397260274,0.22,0.0
0.5063291139240506,0.47126436781609193,0.4366197183098592,0.57,0.0,0.0,0.7945205479452054,0.22,0.0
0.48101265822784806,0.3333333333333333,0.38028169014084523,0.55,0.0,0.0,0.5753424657534246,0.25,0.0
0.6582278481012658,0.45977011494252873,0.3521126760563381,0.4,0.0,0.0,0.684931506849315,0.22,0.0
0.49367088607594933,0.47126436781609193,0.3380281690140846,0.54,0.0,0.0,0.6986301369863014,0.27,0.0
0.4430379746835443,0.4137931034482758,0.4084507042253521,0.23,0.0,0.0,0.6027397260273972,0.22,0.0
0.4683544303797468,0.367816091954023,0.4225352112676057,0.2,0.0,0.0,0.7945205479452054,0.34,0.0
0.49367088607594933,0.4482758620689655,0.4225352112676057,0.3,0.0,0.0,0.6986301369863014,0.35,0.0
0.3924050632911392,0.3908045977011494,0.32394366197183105,0.41,0.0,0.0,0.726027397260274,0.32,0.0
0.3164556962025316,0.3793103448275862,0.46478873239436624,0.46,0.0,0.0,0.6986301369863014,0.33,0.0
0.4430379746835443,0.28735632183908044,0.2535211267605634,0.22,0.0,0.0,0.7123287671232876,0.27,0.0
0.27848101265822783,0.3448275862068965,0.4929577464788733,0.16,0.0,0.0,0.7123287671232876,0.52,0.0
0.48101265822784806,0.5517241379310345,0.28169014084507044,0.25,0.0,0.0,0.684931506849315,0.28,0.0
0.670886075949367,0.5057471264367815,0.39436619718309857,0.27,0.0,0.0,0.5068493150684931,0.22,0.0
0.5189873417721519,0.4022988505747126,0.4084507042253521,0.55,0.0,0.0,0.6575342465753424,0.22,0.0
0.4556962025316455,0.4482758620689655,0.295774647887324,0.4,0.0,0.0,0.5616438356164383,0.22,0.0
0.430379746835443,0.3103448275862069,0.295774647887324,0.16,0.0,0.0,0.684931506849315,0.22,0.0
0.430379746835443,0.689655172413793,0.2535211267605634,0.65,0.0,0.0,0.7397260273972602,0.43,0.0
0.430379746835443,0.29885057471264365,0.23943661971830993,0.29,0.0,0.0,0.5753424657534246,0.22,0.0
0.4683544303797468,0.11494252873563218,0.39436619718309857,0.27,0.0,0.0,0.6575342465753424,0.47,0.0
0.35443037974683544,0.4827586206896552,0.26760563380281693,0.31,0.0,0.0,0.7397260273972602,0.29,0.0
0.3291139240506329,0.3333333333333333,0.30985915492957755,0.11,0.0,0.0,0.7808219178082191,0.22,0.0
0.4683544303797468,0.5862068965517241,0.45070422535211274,0.23,0.0,0.0,0.821917808219178,0.22,0.0
0.5189873417721519,0.4942528735632184,0.36619718309859167,0.16,0.0,0.0,0.726027397260274,0.39,0.0
0.4556962025316455,0.29885057471264365,0.36619718309859167,0.24,0.0,0.0,0.6438356164383561,0.22,0.0
0.3924050632911392,0.2528735632183908,0.3521126760563381,0.18,0.0,0.0,0.767123287671233,0.22,0.0
0.24050632911392403,0.4942528735632184,0.36619718309859167,0.18,0.0,0.0,0.684931506849315,0.22,0.0
0.5316455696202531,0.43678160919540227,0.23943661971830993,0.28,0.0,0.0,0.6575342465753424,0.22,0.0
0.30379746835443033,0.6091954022988506,0.28169014084507044,0.21,0.0,0.0,0.7397260273972602,0.25,0.0
0.4177215189873417,0.4482758620689655,0.16901408450704225,0.23,0.0,0.0,0.6986301369863014,0.22,0.0
0.37974683544303794,0.43678160919540227,0.4084507042253521,0.15,0.0,0.0,0.6164383561643836,0.27,0.0
0.4683544303797468,0.5632183908045977,0.32394366197183105,0.3,0.0,0.0,0.6986301369863014,0.37,0.0
0.3670886075949367,0.3563218390804597,0.28169014084507044,0.47,0.0,0.0,0.6712328767123287,0.27,0.0
0.37974683544303794,0.367816091954023,0.3380281690140846,0.17,0.0,0.0,0.6986301369863014,0.25,0.0
0.24050632911392403,0.21839080459770113,0.39436619718309857,0.19,0.0,0.0,0.6575342465753424,0.55,0.0
0.430379746835443,0.43678160919540227,0.295774647887324,0.16,0.0,0.0,0.7123287671232876,1.0,0.0
0.430379746835443,0.367816091954023,0.295774647887324,0.6,0.0,0.0,0.6712328767123287,0.22,0.0
0.6075949367088607,0.6206896551724138,0.38028169014084523,0.41,0.0,0.0,0.6438356164383561,0.22,0.0
0.4556962025316455,0.3908045977011494,0.39436619718309857,0.48,0.0,0.0,0.6575342465753424,0.22,0.0
0.30379746835443033,0.4482758620689655,0.26760563380281693,0.22,0.0,0.0,0.3561643835616438,0.22,0.0
0.4556962025316455,0.32183908045977005,0.5211267605633804,0.26,0.0,0.0,0.726027397260274,0.22,0.0
0.5569620253164557,0.45977011494252873,0.36619718309859167,0.46,0.0,0.0,0.7123287671232876,0.22,0.0
0.7088607594936709,0.5632183908045977,0.3521126760563381,0.43,0.0,0.0,0.726027397260274,0.22,0.0
0.49367088607594933,0.5862068965517241,0.39436619718309857,0.15,0.0,0.0,0.6438356164383561,0.22,0.0
0.3670886075949367,0.5632183908045977,0.32394366197183105,0.31,0.0,0.0,0.6712328767123287,0.31,0.0
0.620253164556962,0.42528735632183906,0.39436619718309857,0.25,0.0,0.0,0.5616438356164383,0.26,0.0
0.6455696202531644,0.43678160919540227,0.32394366197183105,0.42,0.0,0.0,0.7397260273972602,0.27,0.0
0.30379746835443033,0.5172413793103448,0.3521126760563381,0.16,0.0,0.0,0.6986301369863014,0.22,0.0
0.2911392405063291,0.47126436781609193,0.295774647887324,0.21,0.0,0.0,0.7397260273972602,0.31,0.0
0.4683544303797468,0.47126436781609193,0.295774647887324,0.17,0.0,0.0,0.726027397260274,0.22,0.0
0.4556962025316455,0.21839080459770113,0.4929577464788733,0.3,0.0,0.0,0.863013698630137,0.22,0.0
0.40506329113924044,0.5057471264367815,0.3380281690140846,0.16,0.0,0.0,0.7397260273972602,0.22,0.0
0.21518987341772156,0.27586206896551724,0.45070422535211274,0.09,0.0,0.0,0.7123287671232876,0.55,0.0
0.6075949367088607,0.4022988505747126,0.295774647887324,0.14,0.0,0.0,0.6164383561643836,0.25,0.0
0.5063291139240506,0.2413793103448276,0.295774647887324,0.19,0.0,0.0,0.684931506849315,0.22,0.0
0.4177215189873417,0.29885057471264365,0.3380281690140846,0.14,0.0,0.0,0.7397260273972602,0.44,0.0
0.37974683544303794,0.29885057471264365,0.21126760563380287,0.34,0.0,0.0,0.6575342465753424,0.4,0.0
0.3164556962025316,0.632183908045977,0.23943661971830993,0.16,0.0,0.0,0.726027397260274,0.28,0.0
0.3924050632911392,0.2068965517241379,0.295774647887324,0.15,0.0,0.0,0.726027397260274,0.22,0.0
0.5949367088607594,0.5632183908045977,0.3521126760563381,0.17,0.0,0.0,0.6575342465753424,0.22,0.0
0.5316455696202531,0.45977011494252873,0.4366197183098592,0.13,0.0,0.0,0.6712328767123287,0.22,0.0
0.3670886075949367,0.28735632183908044,0.3380281690140846,0.16,0.0,0.0,0.7123287671232876,0.27,0.0
0.4430379746835443,0.6666666666666666,0.26760563380281693,0.53,0.0,0.0,0.726027397260274,0.22,0.0
0.5316455696202531,0.43678160919540227,0.36619718309859167,0.05,0.0,0.0,0.6164383561643836,0.25,0.0
0.22784810126582275,0.21839080459770113,0.4084507042253521,0.15,0.0,0.0,0.684931506849315,0.3,0.0
0.7594936708860759,0.528735632183908,0.26760563380281693,0.43,0.0,0.0,0.8082191780821917,0.22,0.0
0.48101265822784806,0.3448275862068965,0.30985915492957755,0.13,0.0,0.0,0.6438356164383561,0.22,0.0
0.5443037974683544,0.28735632183908044,0.32394366197183105,0.18,0.0,0.0,0.6575342465753424,0.22,0.0
0.40506329113924044,0.5057471264367815,0.3380281690140846,0.53,0.0,0.0,0.726027397260274,0.25,0.0
0.5569620253164557,0.45977011494252873,0.38028169014084523,0.29,0.0,0.0,0.6575342465753424,0.22,0.0
0.3924050632911392,0.43678160919540227,0.295774647887324,0.12,0.0,0.0,0.7123287671232876,0.46,0.0
0.5822784810126581,0.43678160919540227,0.3380281690140846,0.18,0.0,0.0,0.767123287671233,0.25,0.0
0.4556962025316455,0.29885057471264365,0.4225352112676057,0.15,0.0,0.0,0.7808219178082191,0.22,0.0
0.2531645569620253,0.3563218390804597,0.3380281690140846,0.23,0.0,0.0,0.6986301369863014,0.32,0.0
0.4683544303797468,0.5517241379310345,0.21126760563380287,0.2,0.0,0.0,0.6438356164383561,0.22,0.0
0.6962025316455696,0.367816091954023,0.295774647887324,0.23,0.0,0.0,0.6712328767123287,0.22,0.0
0.12658227848101264,0.32183908045977005,0.36619718309859167,0.11,0.0,0.0,0.684931506849315,0.27,0.0
0.34177215189873417,0.632183908045977,0.21126760563380287,0.45,0.0,0.0,0.726027397260274,0.22,0.0
0.16455696202531644,0.2413793103448276,0.5633802816901409,0.18,0.0,0.0,0.7123287671232876,0.22,0.0
0.5443037974683544,0.4137931034482758,0.28169014084507044,0.2,0.0,0.0,0.7123287671232876,0.22,0.0
0.5569620253164557,0.528735632183908,0.32394366197183105,0.1,0.0,0.0,0.726027397260274,0.22,0.0
0.35443037974683544,0.5172413793103448,0.295774647887324,0.1,0.0,0.0,0.6986301369863014,0.25,0.0
0.17721518987341772,0.3103448275862069,0.30985915492957755,0.18,0.0,0.0,0.684931506849315,0.27,0.0
0.4177215189873417,0.3333333333333333,0.4366197183098592,0.21,0.0,0.0,0.7808219178082191,0.22,0.0
0.5189873417721519,0.43678160919540227,0.30985915492957755,0.54,0.0,0.0,0.7534246575342466,0.27,0.0
0.6582278481012658,0.4942528735632184,0.2253521126760564,0.58,0.0,0.0,0.6986301369863014,0.22,0.0
0.5189873417721519,0.4942528735632184,0.3521126760563381,0.53,0.0,0.0,0.6164383561643836,0.22,0.0
0.7721518987341771,0.5632183908045977,0.07042253521126768,0.29,0.0,0.0,0.767123287671233,0.28,0.0
0.7721518987341771,0.5517241379310345,0.1126760563380282,0.3,0.0,0.0,0.7808219178082191,0.22,0.0
0.6075949367088607,0.5517241379310345,0.07042253521126768,0.22,0.0,0.0,0.6986301369863014,0.22,0.0
0.5189873417721519,0.735632183908046,0.12676056338028174,0.34,0.0,0.0,0.6986301369863014,0.22,0.0
0.49367088607594933,0.4482758620689655,0.4366197183098592,0.51,0.0,0.0,0.6575342465753424,0.22,0.0
0.49367088607594933,0.3103448275862069,0.38028169014084523,0.7,0.0,0.0,0.684931506849315,0.22,0.0
0.3291139240506329,0.5172413793103448,0.21126760563380287,0.51,0.0,0.0,0.6027397260273972,0.22,0.0
0.5569620253164557,0.367816091954023,0.2253521126760564,0.54,0.0,0.0,0.684931506849315,0.22,0.0
0.7088607594936709,0.632183908045977,0.23943661971830993,0.29,0.0,0.0,0.6301369863013698,0.22,0.0
0.48101265822784806,0.5402298850574712,0.19718309859154934,0.56,0.0,0.0,0.4931506849315068,0.22,0.0
0.49367088607594933,0.32183908045977005,0.21126760563380287,0.5,0.0,0.0,0.5753424657534246,0.22,0.0
0.48101265822784806,0.3793103448275862,0.2253521126760564,0.45,0.0,0.0,0.7123287671232876,0.22,0.0
0.3924050632911392,0.2068965517241379,0.46478873239436624,0.12,0.0,0.0,0.547945205479452,0.22,0.0
0.4430379746835443,0.3448275862068965,0.12676056338028174,0.33,0.0,0.0,0.6575342465753424,0.28,0.0
0.5822784810126581,0.5057471264367815,0.21126760563380287,0.37,0.0,0.0,0.7123287671232876,0.25,0.0
0.569620253164557,0.4482758620689655,0.26760563380281693,0.17,0.0,0.0,0.6301369863013698,0.22,0.0
0.5949367088607594,0.4942528735632184,0.2253521126760564,0.12,0.0,0.0,0.6986301369863014,0.22,0.0
0.5316455696202531,0.28735632183908044,0.5211267605633804,0.25,0.0,0.0,0.5890410958904109,0.22,0.0
0.2531645569620253,0.3793103448275862,0.3521126760563381,0.52,0.0,0.0,0.684931506849315,0.34,0.0
0.37974683544303794,0.3103448275862069,0.4225352112676057,0.47,0.0,0.0,0.6575342465753424,0.43,0.0
0.4177215189873417,0.632183908045977,0.2253521126760564,0.51,0.0,0.0,0.7123287671232876,0.41,0.0
0.11392405063291139,0.14942528735632182,0.32394366197183105,0.14,0.0,0.0,0.726027397260274,0.44,0.0
0.6329113924050632,0.6781609195402298,0.02816901408450707,0.33,0.0,0.0,0.767123287671233,0.22,0.0
0.5316455696202531,0.3563218390804597,0.30985915492957755,0.33,0.0,0.0,0.7123287671232876,0.22,0.0
0.6329113924050632,0.6781609195402298,0.14084507042253527,0.33,0.0,0.0,0.7945205479452054,0.22,0.0
0.4430379746835443,0.47126436781609193,0.5915492957746479,0.15,0.0,0.0,0.8082191780821917,0.22,0.0
0.3670886075949367,0.4942528735632184,0.26760563380281693,0.14,0.0,0.0,0.6438356164383561,0.22,0.0
0.3924050632911392,0.5057471264367815,0.6056338028169015,0.22,0.0,0.0,0.7808219178082191,0.22,0.0
0.620253164556962,0.4022988505747126,0.21126760563380287,0.52,0.0,0.0,0.7397260273972602,0.63,0.0
0.4556962025316455,0.3793103448275862,0.4225352112676057,0.49,0.0,0.0,0.767123287671233,0.22,0.0
0.8481012658227848,0.7011494252873562,0.4084507042253521,0.25,1.0,0.0,0.726027397260274,0.22,1.0
0.5189873417721519,0.3103448275862069,0.4366197183098592,0.12,0.0,0.0,0.7534246575342466,0.22,0.0
0.5063291139240506,0.45977011494252873,0.36619718309859167,0.14,0.0,0.0,0.6986301369863014,0.22,0.0
0.20253164556962028,0.29885057471264365,0.5211267605633804,0.11,0.0,0.0,0.6027397260273972,0.22,0.0
0.6075949367088607,0.5172413793103448,0.38028169014084523,0.21,0.0,0.0,0.7397260273972602,0.33,0.0
0.35443037974683544,0.1724137931034483,0.23943661971830993,0.12,0.0,0.0,0.5616438356164383,0.22,0.0
0.569620253164557,0.3448275862068965,0.3521126760563381,0.16,0.0,0.0,0.684931506849315,0.22,0.0
0.20253164556962028,0.264367816091954,0.4366197183098592,0.33,0.0,0.0,0.5068493150684931,0.31,0.0
0.30379746835443033,0.3103448275862069,0.4225352112676057,0.22,0.0,0.0,0.6438356164383561,0.37,0.0
0.3924050632911392,0.21839080459770113,0.295774647887324,0.21,0.0,0.0,0.6986301369863014,0.22,0.0
0.1518987341772152,0.08045977011494253,0.3380281690140846,0.2,0.0,0.0,0.6027397260273972,0.22,0.0
0.5569620253164557,0.47126436781609193,0.38028169014084523,0.22,0.0,0.0,0.684931506849315,0.37,0.0
0.48101265822784806,0.367816091954023,0.3380281690140846,0.16,0.0,0.0,0.6712328767123287,0.31,0.0
0.48101265822784806,0.367816091954023,0.23943661971830993,0.18,0.0,0.0,0.6712328767123287,0.31,0.0
0.5189873417721519,0.3793103448275862,0.30985915492957755,0.18,0.0,0.0,0.684931506849315,0.22,0.0
0.4683544303797468,0.2413793103448276,0.2535211267605634,0.14,0.0,0.0,0.6438356164383561,0.26,0.0
0.3164556962025316,0.1264367816091954,0.28169014084507044,0.16,0.0,0.0,0.6986301369863014,0.22,0.0
0.34177215189873417,0.4022988505747126,0.4225352112676057,0.22,0.0,0.0,0.6301369863013698,0.22,0.0
0.6075949367088607,0.45977011494252873,0.19718309859154934,0.44,0.0,0.0,0.684931506849315,0.22,0.0
0.5822784810126581,0.45977011494252873,0.3380281690140846,0.34,0.0,0.0,0.726027397260274,0.22,0.0
0.6075949367088607,0.3448275862068965,0.32394366197183105,0.19,0.0,0.0,0.7534246575342466,0.27,0.0
0.34177215189873417,0.3908045977011494,0.3380281690140846,0.12,0.0,0.0,0.6575342465753424,0.22,0.0
0.37974683544303794,0.1264367816091954,0.3521126760563381,0.26,0.0,0.0,0.5616438356164383,0.22,0.0
0.569620253164557,0.5977011494252873,0.28169014084507044,0.56,0.0,0.0,0.6712328767123287,0.22,0.0
0.5316455696202531,0.43678160919540227,0.36619718309859167,0.57,0.0,0.0,0.6301369863013698,0.22,0.0
0.3924050632911392,0.42528735632183906,0.4225352112676057,0.17,0.0,0.0,0.6986301369863014,0.22,0.0
0.4556962025316455,0.5977011494252873,0.3521126760563381,0.62,0.0,0.0,0.726027397260274,0.36,0.0
0.4683544303797468,0.4022988505747126,0.295774647887324,0.47,0.0,0.0,0.7534246575342466,0.22,0.0
0.40506329113924044,0.29885057471264365,0.3521126760563381,0.14,0.0,0.0,0.6438356164383561,0.22,0.0
0.7088607594936709,0.6666666666666666,0.32394366197183105,0.65,0.0,0.0,0.726027397260274,0.36,0.0
0.49367088607594933,0.43678160919540227,0.32394366197183105,0.09,0.0,0.0,0.6575342465753424,0.25,0.0
0.5316455696202531,0.5517241379310345,0.32394366197183105,0.21,0.0,0.0,0.7534246575342466,0.3,0.0
0.5443037974683544,0.45977011494252873,0.26760563380281693,0.14,0.0,0.0,0.6712328767123287,0.33,0.0
0.569620253164557,0.42528735632183906,0.38028169014084523,0.26,0.0,0.0,0.726027397260274,0.27,0.0
0.3164556962025316,0.29885057471264365,0.3521126760563381,0.16,0.0,0.0,0.684931506849315,0.28,0.0
0.17721518987341772,0.29885057471264365,0.295774647887324,0.23,0.0,0.0,0.684931506849315,0.28,0.0
0.3291139240506329,0.4022988505747126,0.295774647887324,0.26,0.0,0.0,0.7123287671232876,0.39,0.0
0.4683544303797468,0.3908045977011494,0.3521126760563381,0.55,0.0,0.0,0.6986301369863014,0.65,0.0
0.26582278481012656,0.4137931034482758,0.3380281690140846,0.28,0.0,0.0,0.684931506849315,0.5,0.0
0.5063291139240506,0.3793103448275862,0.1549295774647888,0.65,0.0,0.0,0.6712328767123287,0.22,0.0
0.4430379746835443,0.3448275862068965,0.28169014084507044,0.79,0.0,0.0,0.6712328767123287,0.63,0.0
0.569620253164557,0.4482758620689655,0.36619718309859167,0.19,0.0,0.0,0.7397260273972602,0.22,0.0
0.3291139240506329,0.45977011494252873,0.23943661971830993,0.23,0.0,0.0,0.6438356164383561,0.22,0.0
0.620253164556962,0.4942528735632184,0.2535211267605634,0.2,0.0,0.0,0.684931506849315,0.38,0.0
0.8734177215189873,0.3793103448275862,0.295774647887324,0.15,0.0,0.0,0.726027397260274,0.22,0.0
0.430379746835443,0.4942528735632184,0.28169014084507044,0.17,0.0,0.0,0.7123287671232876,0.22,0.0
0.6075949367088607,0.5977011494252873,0.32394366197183105,0.3,0.0,0.0,0.6301369863013698,0.31,0.0
0.3924050632911392,0.29885057471264365,0.2535211267605634,0.13,0.0,0.0,0.684931506849315,0.27,0.0
0.26582278481012656,0.28735632183908044,0.32394366197183105,0.2,0.0,0.0,0.7123287671232876,0.28,0.0
0.430379746835443,0.3333333333333333,0.32394366197183105,0.2,0.0,0.0,0.684931506849315,0.25,0.0
0.6582278481012658,0.3448275862068965,0.26760563380281693,0.11,0.0,0.0,0.6986301369863014,0.22,0.0
0.6582278481012658,0.3448275862068965,0.26760563380281693,0.11,0.0,0.0,0.6986301369863014,0.22,0.0
0.35443037974683544,0.367816091954023,0.3380281690140846,0.18,0.0,0.0,0.7397260273972602,0.22,0.0
0.5189873417721519,0.367816091954023,0.3380281690140846,0.34,0.0,0.0,0.7123287671232876,0.44,0.0
0.5443037974683544,0.4022988505747126,0.36619718309859167,0.33,0.0,0.0,0.7534246575342466,0.4,0.0
0.5189873417721519,0.47126436781609193,0.295774647887324,0.21,0.0,0.0,0.6575342465753424,0.3,0.0
0.4683544303797468,0.5172413793103448,0.2535211267605634,0.17,0.0,0.0,0.726027397260274,0.74,0.0
0.5316455696202531,0.4022988505747126,0.2253521126760564,0.44,0.0,0.0,0.6712328767123287,0.27,0.0
0.48101265822784806,0.4022988505747126,0.23943661971830993,0.63,0.0,0.0,0.7123287671232876,0.22,0.0
0.6329113924050632,0.689655172413793,0.295774647887324,0.58,0.0,0.0,0.684931506849315,0.22,0.0
0.30379746835443033,0.29885057471264365,0.39436619718309857,0.11,0.0,0.0,0.6575342465753424,0.22,0.0
0.5569620253164557,0.3793103448275862,0.3380281690140846,0.11,0.0,0.0,0.7123287671232876,0.48,0.0
0.430379746835443,0.4942528735632184,0.3521126760563381,0.32,0.0,0.0,0.7808219178082191,0.22,0.0
0.430379746835443,0.4942528735632184,0.3380281690140846,0.32,0.0,0.0,0.7808219178082191,0.22,0.0
0.26582278481012656,0.3908045977011494,0.36619718309859167,0.12,0.0,0.0,0.7123287671232876,0.22,0.0
0.6455696202531644,0.5172413793103448,0.23943661971830993,0.13,0.0,0.0,0.726027397260274,0.22,0.0
0.5569620253164557,0.3793103448275862,0.23943661971830993,0.31,0.0,0.0,0.7945205479452054,0.48,0.0
0.30379746835443033,0.5402298850574712,0.2535211267605634,0.13,0.0,0.0,0.7123287671232876,0.43,0.0
0.8354430379746834,0.7701149425287356,0.30985915492957755,0.4,1.0,0.0,0.7397260273972602,0.22,1.0
