0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.5625,0.6454545454545454,0.5697674418604651,0.34513274336283184,0.5625,0.609090909090909,0.449438202247191,0.3671875,0.5625,0.6019417475728155,0.48888888888888893,0.38842975206611574,0.5555555555555556,0.6181818181818182,0.5263157894736842,0.4049586776859504,0.5625,0.6213592233009708,0.5617977528089888,0.371900826446281,0.5625,0.5825242718446602,0.5681818181818182,0.371900826446281,0.609375,0.5686274509803921,0.4831460674157303,0.3442622950819672,0.609375,0.5825242718446602,0.4831460674157303,0.3114754098360656,0.546875,0.5825242718446602,0.5168539325842696,0.3442622950819672,0.0
0.5,0.609090909090909,0.43023255813953487,0.34513274336283184,0.5,0.5636363636363636,0.4943820224719101,0.3671875,0.5,0.6019417475728155,0.5333333333333333,0.38842975206611574,0.5555555555555556,0.5454545454545454,0.43157894736842106,0.371900826446281,0.5625,0.5825242718446602,0.4606741573033708,0.3140495867768595,0.484375,0.5825242718446602,0.42045454545454547,0.33884297520661155,0.546875,0.6078431372549019,0.5168539325842696,0.3442622950819672,0.546875,0.5825242718446602,0.4831460674157303,0.3114754098360656,0.484375,0.5825242718446602,0.4382022471910112,0.3114754098360656,0.0
0.5,0.5636363636363636,0.47674418604651164,0.3805309734513274,0.5,0.5636363636363636,0.5393258426966292,0.3671875,0.5625,0.6504854368932038,0.5333333333333333,0.38842975206611574,0.5555555555555556,0.5454545454545454,0.43157894736842106,0.3140495867768595,0.484375,0.5825242718446602,0.4157303370786517,0.33884297520661155,0.484375,0.5436893203883495,0.42045454545454547,0.3140495867768595,0.546875,0.5686274509803921,0.4831460674157303,0.3114754098360656,0.484375,0.5825242718446602,0.4382022471910112,0.3114754098360656,0.484375,0.5048543689320388,0.348314606741573,0.27049180327868855,0.0
0.5625,0.609090909090909,0.5232558139534884,0.3805309734513274,0.5,0.5272727272727272,0.449438202247191,0.3359375,0.4375,0.5631067961165048,0.48888888888888893,0.3553719008264463,0.47619047619047616,0.509090909090909,0.3894736842105263,0.3140495867768595,0.4375,0.5436893203883495,0.4157303370786517,0.3140495867768595,0.4375,0.5436893203883495,0.42045454545454547,0.3140495867768595,0.484375,0.49019607843137253,0.348314606741573,0.27049180327868855,0.484375,0.5048543689320388,0.3932584269662921,0.27049180327868855,0.421875,0.4660194174757281,0.3932584269662921,0.27049180327868855,0.0
0.4375,0.5272727272727272,0.38372093023255816,0.30973451327433627,0.4375,0.5636363636363636,0.4044943820224719,0.3359375,0.4375,0.5631067961165048,0.4444444444444445,0.38842975206611574,0.47619047619047616,0.509090909090909,0.3894736842105263,0.3140495867768595,0.4375,0.5436893203883495,0.4157303370786517,0.3140495867768595,0.4375,0.5436893203883495,0.42045454545454547,0.3140495867768595,0.484375,0.49019607843137253,0.3932584269662921,0.27049180327868855,0.484375,0.4660194174757281,0.348314606741573,0.3114754098360656,0.484375,0.4660194174757281,0.348314606741573,0.27049180327868855,0.0
0.4375,0.5636363636363636,0.38372093023255816,0.34513274336283184,0.4375,0.5272727272727272,0.449438202247191,0.3671875,0.4375,0.6504854368932038,0.48888888888888893,0.4132231404958678,0.42857142857142855,0.509090909090909,0.3894736842105263,0.3140495867768595,0.4375,0.5436893203883495,0.4157303370786517,0.3140495867768595,0.484375,0.5436893203883495,0.42045454545454547,0.33884297520661155,0.484375,0.45098039215686275,0.348314606741573,0.3114754098360656,0.484375,0.4660194174757281,0.348314606741573,0.27049180327868855,0.421875,0.4660194174757281,0.3932584269662921,0.3442622950819672,0.0
0.4375,0.5272727272727272,0.43023255813953487,0.3805309734513274,0.4375,0.609090909090909,0.4943820224719101,0.390625,0.5625,0.6504854368932038,0.6777777777777778,0.4132231404958678,0.42857142857142855,0.509090909090909,0.3894736842105263,0.3140495867768595,0.484375,0.5436893203883495,0.4157303370786517,0.33884297520661155,0.5625,0.6213592233009708,0.46590909090909094,0.371900826446281,0.484375,0.45098039215686275,0.348314606741573,0.27049180327868855,0.421875,0.4660194174757281,0.3932584269662921,0.3442622950819672,0.421875,0.4660194174757281,0.5168539325842696,0.4098360655737705,0.0
0.4375,0.609090909090909,0.47674418604651164,0.4070796460176991,0.5625,0.609090909090909,0.6853932584269663,0.390625,0.625,0.6893203883495145,0.6222222222222222,0.4462809917355372,0.47619047619047616,0.509090909090909,0.3894736842105263,0.33884297520661155,0.5625,0.6213592233009708,0.4606741573033708,0.371900826446281,0.5625,0.6601941747572815,0.6136363636363636,0.4297520661157025,0.421875,0.45098039215686275,0.3932584269662921,0.3442622950819672,0.421875,0.4660194174757281,0.5168539325842696,0.4098360655737705,0.546875,0.5436893203883495,0.5168539325842696,0.4426229508196722,0.0
0.625,0.609090909090909,0.5697674418604651,0.4424778761061947,0.625,0.6818181818181818,0.6853932584269663,0.453125,0.6875,0.7669902912621358,0.7222222222222222,0.5123966942148761,0.6825396825396826,0.6909090909090909,0.5684210526315789,0.4628099173553719,0.6875,0.7378640776699028,0.651685393258427,0.4628099173553719,0.75,0.7766990291262135,0.7727272727272727,0.487603305785124,0.609375,0.6862745098039216,0.6067415730337078,0.4426229508196722,0.6875,0.6990291262135921,0.7078651685393258,0.4754098360655738,0.6875,0.6990291262135921,0.6629213483146067,0.4754098360655738,0.0
0.75,0.7181818181818181,0.7209302325581395,0.47787610619469023,0.75,0.7636363636363636,0.6853932584269663,0.484375,0.75,0.7669902912621358,0.7222222222222222,0.4793388429752066,0.746031746031746,0.7272727272727273,0.7157894736842105,0.5206611570247934,0.75,0.8252427184466019,0.7078651685393258,0.487603305785124,0.75,0.7378640776699028,0.7159090909090909,0.487603305785124,0.75,0.7647058823529411,0.7078651685393258,0.4754098360655738,0.75,0.7766990291262135,0.6067415730337078,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.4426229508196722,0.0
0.6875,0.6454545454545454,0.6744186046511628,0.4424778761061947,0.625,0.5636363636363636,0.7303370786516854,0.453125,0.75,0.7281553398058251,0.6222222222222222,0.4793388429752066,0.746031746031746,0.6909090909090909,0.6105263157894737,0.4628099173553719,0.6875,0.6990291262135921,0.651685393258427,0.4628099173553719,0.75,0.6990291262135921,0.6136363636363636,0.4628099173553719,0.6875,0.6862745098039216,0.6629213483146067,0.4426229508196722,0.75,0.7378640776699028,0.6629213483146067,0.4754098360655738,0.75,0.7378640776699028,0.6629213483146067,0.4754098360655738,0.0
0.625,0.5636363636363636,0.7209302325581395,0.47787610619469023,0.75,0.6818181818181818,0.6292134831460674,0.453125,0.8125,0.8543689320388349,0.6777777777777778,0.5123966942148761,0.6825396825396826,0.6545454545454545,0.6105263157894737,0.4628099173553719,0.75,0.6990291262135921,0.6067415730337078,0.4628099173553719,0.75,0.7378640776699028,0.7159090909090909,0.487603305785124,0.75,0.7254901960784313,0.6629213483146067,0.4754098360655738,0.75,0.7378640776699028,0.6629213483146067,0.4754098360655738,0.6875,0.7378640776699028,0.7078651685393258,0.4754098360655738,0.0
0.75,0.6818181818181818,0.6162790697674418,0.47787610619469023,0.8125,0.7999999999999999,0.6853932584269663,0.484375,0.8125,0.8543689320388349,0.7222222222222222,0.5371900826446281,0.746031746031746,0.6545454545454545,0.5684210526315789,0.4628099173553719,0.75,0.7378640776699028,0.7078651685393258,0.487603305785124,0.75,0.8252427184466019,0.7727272727272727,0.5206611570247934,0.75,0.7254901960784313,0.6629213483146067,0.4754098360655738,0.6875,0.7378640776699028,0.7078651685393258,0.4754098360655738,0.75,0.8155339805825242,0.7078651685393258,0.5163934426229508,0.0
0.8125,0.7999999999999999,0.7209302325581395,0.5398230088495575,0.8125,0.7636363636363636,0.7865168539325842,0.484375,0.6875,0.7669902912621358,0.6777777777777778,0.4793388429752066,0.746031746031746,0.7727272727272727,0.7157894736842105,0.5206611570247934,0.75,0.8252427184466019,0.8089887640449438,0.487603305785124,0.8125,0.8252427184466019,0.8863636363636364,0.5206611570247934,0.75,0.803921568627451,0.7078651685393258,0.5163934426229508,0.828125,0.7766990291262135,0.6629213483146067,0.5163934426229508,0.828125,0.8155339805825242,0.7078651685393258,0.5163934426229508,0.0
0.6875,0.7181818181818181,0.6744186046511628,0.47787610619469023,0.6875,0.6454545454545454,0.6853932584269663,0.453125,0.6875,0.6893203883495145,0.6222222222222222,0.5123966942148761,0.8095238095238095,0.7727272727272727,0.6631578947368421,0.487603305785124,0.75,0.7378640776699028,0.7078651685393258,0.4628099173553719,0.890625,0.7766990291262135,0.7159090909090909,0.487603305785124,0.75,0.803921568627451,0.7640449438202247,0.5163934426229508,0.828125,0.7766990291262135,0.7078651685393258,0.4754098360655738,0.828125,0.7766990291262135,0.7078651685393258,0.4754098360655738,0.0
0.6875,0.6454545454545454,0.6162790697674418,0.5132743362831859,0.6875,0.6818181818181818,0.6853932584269663,0.453125,0.6875,0.7669902912621358,0.6777777777777778,0.4793388429752066,0.8888888888888888,0.7272727272727273,0.6631578947368421,0.487603305785124,0.8125,0.8252427184466019,0.7640449438202247,0.5206611570247934,0.8125,0.8252427184466019,0.7727272727272727,0.5206611570247934,0.828125,0.7647058823529411,0.7078651685393258,0.4754098360655738,0.828125,0.7766990291262135,0.6629213483146067,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.5163934426229508,0.0
0.6875,0.6818181818181818,0.6744186046511628,0.47787610619469023,0.6875,0.7181818181818181,0.6853932584269663,0.453125,0.75,0.8155339805825242,0.7222222222222222,0.5123966942148761,0.8095238095238095,0.7727272727272727,0.7157894736842105,0.5206611570247934,0.8125,0.8252427184466019,0.7640449438202247,0.5206611570247934,0.8125,0.7766990291262135,0.7159090909090909,0.5206611570247934,0.828125,0.7647058823529411,0.6629213483146067,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.5163934426229508,0.75,0.7766990291262135,0.6629213483146067,0.4754098360655738,0.0
0.6875,0.7181818181818181,0.6744186046511628,0.47787610619469023,0.75,0.7636363636363636,0.7303370786516854,0.484375,0.75,0.8155339805825242,0.7777777777777778,0.4793388429752066,0.8095238095238095,0.7727272727272727,0.7157894736842105,0.5206611570247934,0.8125,0.7766990291262135,0.7078651685393258,0.5206611570247934,0.8125,0.7766990291262135,0.7727272727272727,0.487603305785124,0.75,0.7647058823529411,0.6629213483146067,0.5163934426229508,0.75,0.7766990291262135,0.6629213483146067,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.4754098360655738,0.0
0.75,0.7636363636363636,0.7209302325581395,0.5132743362831859,0.75,0.7636363636363636,0.7865168539325842,0.453125,0.75,0.8155339805825242,0.7222222222222222,0.4793388429752066,0.8095238095238095,0.7272727272727273,0.6631578947368421,0.5206611570247934,0.8125,0.7766990291262135,0.7640449438202247,0.487603305785124,0.75,0.7766990291262135,0.7727272727272727,0.487603305785124,0.75,0.7647058823529411,0.6629213483146067,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.4754098360655738,0.0
0.75,0.7636363636363636,0.7209302325581395,0.47787610619469023,0.8125,0.7181818181818181,0.6292134831460674,0.453125,0.75,0.7669902912621358,0.6222222222222222,0.4793388429752066,0.746031746031746,0.7272727272727273,0.7157894736842105,0.487603305785124,0.75,0.7766990291262135,0.7640449438202247,0.487603305785124,0.75,0.7378640776699028,0.6590909090909091,0.4628099173553719,0.75,0.7647058823529411,0.6629213483146067,0.4754098360655738,0.75,0.7378640776699028,0.6629213483146067,0.4754098360655738,0.828125,0.7378640776699028,0.6629213483146067,0.4754098360655738,0.0
0.8125,0.7181818181818181,0.6162790697674418,0.47787610619469023,0.75,0.7181818181818181,0.6292134831460674,0.453125,0.6875,0.7669902912621358,0.6777777777777778,0.4462809917355372,0.746031746031746,0.7272727272727273,0.7157894736842105,0.487603305785124,0.75,0.7378640776699028,0.651685393258427,0.4628099173553719,0.75,0.7378640776699028,0.7159090909090909,0.5206611570247934,0.75,0.7254901960784313,0.6629213483146067,0.4754098360655738,0.828125,0.7378640776699028,0.6629213483146067,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.4754098360655738,0.0
0.75,0.6454545454545454,0.6162790697674418,0.4424778761061947,0.6875,0.6454545454545454,0.6292134831460674,0.421875,0.75,0.7669902912621358,0.5777777777777778,0.4462809917355372,0.746031746031746,0.7272727272727273,0.6631578947368421,0.487603305785124,0.75,0.7378640776699028,0.651685393258427,0.4297520661157025,0.75,0.7378640776699028,0.6590909090909091,0.487603305785124,0.75,0.803921568627451,0.7078651685393258,0.5163934426229508,0.75,0.7766990291262135,0.7078651685393258,0.4754098360655738,0.75,0.7766990291262135,0.7078651685393258,0.4754098360655738,0.0
0.6875,0.6454545454545454,0.6162790697674418,0.4424778761061947,0.75,0.7181818181818181,0.5842696629213483,0.421875,0.75,0.7281553398058251,0.5777777777777778,0.4462809917355372,0.746031746031746,0.6909090909090909,0.6105263157894737,0.4297520661157025,0.75,0.7378640776699028,0.651685393258427,0.487603305785124,0.6875,0.6990291262135921,0.6136363636363636,0.4628099173553719,0.75,0.7647058823529411,0.7078651685393258,0.4754098360655738,0.75,0.7766990291262135,0.7078651685393258,0.4754098360655738,0.75,0.7766990291262135,0.6629213483146067,0.4426229508196722,0.0
0.75,0.6818181818181818,0.5697674418604651,0.4424778761061947,0.75,0.6454545454545454,0.6292134831460674,0.421875,0.6875,0.7281553398058251,0.6222222222222222,0.4462809917355372,0.6825396825396826,0.6545454545454545,0.5684210526315789,0.4628099173553719,0.6875,0.7378640776699028,0.651685393258427,0.4297520661157025,0.75,0.6990291262135921,0.6136363636363636,0.4628099173553719,0.75,0.7647058823529411,0.6629213483146067,0.4426229508196722,0.6875,0.6990291262135921,0.6067415730337078,0.4754098360655738,0.609375,0.6990291262135921,0.5617977528089888,0.4098360655737705,0.0
0.75,0.6454545454545454,0.6162790697674418,0.4424778761061947,0.6875,0.6818181818181818,0.6292134831460674,0.421875,0.75,0.8155339805825242,0.6777777777777778,0.4793388429752066,0.6825396825396826,0.6909090909090909,0.6105263157894737,0.4297520661157025,0.75,0.6990291262135921,0.6067415730337078,0.4628099173553719,0.6875,0.7378640776699028,0.6590909090909091,0.4628099173553719,0.6875,0.6862745098039216,0.6067415730337078,0.4754098360655738,0.609375,0.6990291262135921,0.5617977528089888,0.4098360655737705,0.75,0.6601941747572815,0.5617977528089888,0.4098360655737705,0.0
0.6875,0.6818181818181818,0.6162790697674418,0.4424778761061947,0.75,0.7636363636363636,0.6853932584269663,0.453125,0.75,0.8155339805825242,0.6222222222222222,0.4793388429752066,0.746031746031746,0.6545454545454545,0.5684210526315789,0.4628099173553719,0.6875,0.7378640776699028,0.651685393258427,0.4628099173553719,0.75,0.6601941747572815,0.6136363636363636,0.4297520661157025,0.609375,0.6862745098039216,0.5617977528089888,0.4098360655737705,0.75,0.6601941747572815,0.5617977528089888,0.4098360655737705,0.75,0.6601941747572815,0.5617977528089888,0.4426229508196722,0.0
0.75,0.7636363636363636,0.6162790697674418,0.47787610619469023,0.75,0.7181818181818181,0.6853932584269663,0.453125,0.6875,0.7669902912621358,0.6222222222222222,0.4793388429752066,0.746031746031746,0.6181818181818182,0.5684210526315789,0.4297520661157025,0.6875,0.6990291262135921,0.651685393258427,0.4628099173553719,0.75,0.7378640776699028,0.7159090909090909,0.4628099173553719,0.75,0.6470588235294118,0.5617977528089888,0.4426229508196722,0.75,0.7378640776699028,0.5617977528089888,0.4426229508196722,0.75,0.7378640776699028,0.6629213483146067,0.4426229508196722,0.0
0.6875,0.7181818181818181,0.6162790697674418,0.47787610619469023,0.6875,0.7181818181818181,0.6853932584269663,0.484375,0.6875,0.7669902912621358,0.7222222222222222,0.4793388429752066,0.746031746031746,0.6909090909090909,0.6631578947368421,0.4628099173553719,0.75,0.7766990291262135,0.7078651685393258,0.4628099173553719,0.75,0.7378640776699028,0.6590909090909091,0.4628099173553719,0.75,0.7254901960784313,0.6629213483146067,0.4426229508196722,0.75,0.7378640776699028,0.7078651685393258,0.4426229508196722,0.6875,0.7378640776699028,0.6067415730337078,0.4426229508196722,0.0
0.6875,0.7181818181818181,0.7209302325581395,0.47787610619469023,0.75,0.7181818181818181,0.6853932584269663,0.453125,0.75,0.7669902912621358,0.6222222222222222,0.4793388429752066,0.746031746031746,0.6909090909090909,0.6105263157894737,0.4628099173553719,0.75,0.7378640776699028,0.7078651685393258,0.4628099173553719,0.75,0.6990291262135921,0.6136363636363636,0.4628099173553719,0.6875,0.7254901960784313,0.6067415730337078,0.4426229508196722,0.6875,0.6990291262135921,0.6629213483146067,0.4426229508196722,0.6875,0.7378640776699028,0.6067415730337078,0.4426229508196722,0.0
0.75,0.7181818181818181,0.6744186046511628,0.47787610619469023,0.75,0.7181818181818181,0.6292134831460674,0.453125,0.6875,0.7669902912621358,0.6222222222222222,0.4793388429752066,0.746031746031746,0.6909090909090909,0.6631578947368421,0.4628099173553719,0.75,0.6990291262135921,0.6067415730337078,0.4628099173553719,0.6875,0.6990291262135921,0.6136363636363636,0.4628099173553719,0.6875,0.6862745098039216,0.6629213483146067,0.4426229508196722,0.6875,0.7378640776699028,0.6067415730337078,0.4426229508196722,0.75,0.6990291262135921,0.5617977528089888,0.4098360655737705,0.0
0.75,0.7181818181818181,0.6162790697674418,0.47787610619469023,0.6875,0.7181818181818181,0.6292134831460674,0.453125,0.6875,0.7281553398058251,0.6777777777777778,0.4462809917355372,0.746031746031746,0.6545454545454545,0.5684210526315789,0.4628099173553719,0.6875,0.6990291262135921,0.6067415730337078,0.4628099173553719,0.6875,0.6990291262135921,0.6136363636363636,0.4297520661157025,0.6875,0.7254901960784313,0.6067415730337078,0.4426229508196722,0.75,0.6990291262135921,0.5617977528089888,0.4098360655737705,0.6875,0.6990291262135921,0.6067415730337078,0.4098360655737705,0.0
0.6875,0.6818181818181818,0.6744186046511628,0.4424778761061947,0.6875,0.6454545454545454,0.5393258426966292,0.421875,0.625,0.6893203883495145,0.5777777777777778,0.4462809917355372,0.6825396825396826,0.6545454545454545,0.5684210526315789,0.4297520661157025,0.6875,0.6990291262135921,0.5617977528089888,0.4297520661157025,0.625,0.6213592233009708,0.5227272727272727,0.4049586776859504,0.6875,0.6862745098039216,0.6067415730337078,0.4098360655737705,0.609375,0.6601941747572815,0.5617977528089888,0.4098360655737705,0.609375,0.6990291262135921,0.5617977528089888,0.4426229508196722,0.0
0.6875,0.6454545454545454,0.5232558139534884,0.4424778761061947,0.625,0.6454545454545454,0.5842696629213483,0.421875,0.625,0.6504854368932038,0.5777777777777778,0.4462809917355372,0.6825396825396826,0.6545454545454545,0.5263157894736842,0.4297520661157025,0.625,0.6213592233009708,0.5168539325842696,0.4049586776859504,0.625,0.5825242718446602,0.5227272727272727,0.371900826446281,0.609375,0.6470588235294118,0.5617977528089888,0.4098360655737705,0.609375,0.6990291262135921,0.5617977528089888,0.4426229508196722,0.609375,0.6601941747572815,0.5617977528089888,0.4426229508196722,0.0
0.625,0.609090909090909,0.5697674418604651,0.4424778761061947,0.5625,0.5636363636363636,0.5393258426966292,0.390625,0.4375,0.48543689320388345,0.48888888888888893,0.4132231404958678,0.6190476190476191,0.5454545454545454,0.4842105263157895,0.371900826446281,0.484375,0.4660194174757281,0.4157303370786517,0.4049586776859504,0.3125,0.2621359223300971,0.42045454545454547,0.371900826446281,0.609375,0.6470588235294118,0.5617977528089888,0.4426229508196722,0.609375,0.6213592233009708,0.6067415730337078,0.4098360655737705,0.546875,0.5048543689320388,0.5168539325842696,0.4098360655737705,0.0
0.5625,0.5636363636363636,0.5232558139534884,0.4070796460176991,0.4375,0.45454545454545453,0.4943820224719101,0.390625,0.3125,0.3398058252427184,0.3111111111111111,0.38842975206611574,0.47619047619047616,0.43636363636363634,0.3894736842105263,0.4049586776859504,0.3125,0.2621359223300971,0.4157303370786517,0.371900826446281,0.25,0.33009708737864074,0.42045454545454547,0.4049586776859504,0.609375,0.6078431372549019,0.6067415730337078,0.4098360655737705,0.546875,0.5048543689320388,0.5168539325842696,0.4098360655737705,0.546875,0.5436893203883495,0.5168539325842696,0.4098360655737705,0.0
0.3125,0.3181818181818182,0.29069767441860467,0.3805309734513274,0.375,0.41818181818181815,0.449438202247191,0.3671875,0.625,0.6504854368932038,0.6222222222222222,0.4462809917355372,0.23809523809523808,0.3090909090909091,0.3894736842105263,0.4049586776859504,0.484375,0.5048543689320388,0.5617977528089888,0.4297520661157025,0.625,0.6601941747572815,0.5681818181818182,0.4628099173553719,0.546875,0.5294117647058824,0.5168539325842696,0.4098360655737705,0.6875,0.6990291262135921,0.6067415730337078,0.4426229508196722,0.6875,0.6990291262135921,0.6067415730337078,0.4426229508196722,0.0
0.375,0.41818181818181815,0.43023255813953487,0.3805309734513274,0.625,0.609090909090909,0.6292134831460674,0.421875,0.6875,0.6893203883495145,0.5777777777777778,0.4462809917355372,0.47619047619047616,0.4727272727272727,0.5263157894736842,0.4297520661157025,0.625,0.6601941747572815,0.5617977528089888,0.4628099173553719,0.625,0.6213592233009708,0.5681818181818182,0.4297520661157025,0.6875,0.6862745098039216,0.6067415730337078,0.4426229508196722,0.6875,0.6990291262135921,0.6067415730337078,0.4426229508196722,0.609375,0.6601941747572815,0.5617977528089888,0.3770491803278689,0.0
0.625,0.609090909090909,0.5697674418604651,0.3805309734513274,0.5625,0.609090909090909,0.4943820224719101,0.3359375,0.5,0.5242718446601942,0.35555555555555557,0.3223140495867769,0.5555555555555556,0.509090909090909,0.43157894736842106,0.371900826446281,0.484375,0.5048543689320388,0.4157303370786517,0.33884297520661155,0.484375,0.5048543689320388,0.32954545454545453,0.3140495867768595,0.546875,0.5294117647058824,0.3932584269662921,0.3442622950819672,0.484375,0.4660194174757281,0.3932584269662921,0.3114754098360656,0.484375,0.5048543689320388,0.3033707865168539,0.3114754098360656,0.0
